id_run,id_pred,id_trans,importance,importance_rel,trans_label,pred_name
0,36,15,5160.21656534706,0.0498145043141451,grassland→urban,PR40_yearly
0,37,10,683.638027859517,0.00838913245388089,grassland→arable,PR60_yearly
0,37,45,2121.27350445525,0.168184425529741,open_forest→closed_forest,PR60_yearly
0,37,53,2800.33570392081,0.0479142425735506,shrubland→closed_forest,PR60_yearly
0,37,18,1881.92788679216,0.0921852122234116,arable→grassland,PR60_yearly
0,37,42,0,0,open_forest→grassland,PR60_yearly
0,37,26,0,0,perm_crops→grassland,PR60_yearly
0,37,5,4864.39342484083,0.0663465643444787,alp_past→open_forest,PR60_yearly
0,37,37,17306.616085171,0.467573814286217,closed_forest→open_forest,PR60_yearly
0,37,13,6735.13289574671,0.204510660149711,grassland→open_forest,PR60_yearly
0,37,54,2527.98643726699,0.0464610609909921,shrubland→open_forest,PR60_yearly
0,37,6,9124.06054597433,0.191130331777276,alp_past→shrubland,PR60_yearly
0,37,75,10082.4518485676,0.178200796453336,static→shrubland,PR60_yearly
0,37,23,1544.06375465868,0.0158843552160504,arable→urban,PR60_yearly
0,37,15,938.296762420475,0.00905791211039986,grassland→urban,PR60_yearly
0,31,10,21596.2398601239,0.265014100019595,grassland→arable,SD_yearly
0,31,45,2643.83591817941,0.209615603155374,open_forest→closed_forest,SD_yearly
0,31,53,14908.9248378249,0.255094358933537,shrubland→closed_forest,SD_yearly
0,31,18,5605.38016175389,0.274576493302824,arable→grassland,SD_yearly
0,31,42,12137.3850212738,0.423465872417918,open_forest→grassland,SD_yearly
0,31,26,1130.2550303027,0.328267916284666,perm_crops→grassland,SD_yearly
0,31,5,14750.2473196114,0.201181966057688,alp_past→open_forest,SD_yearly
0,31,37,15765.7324105898,0.425943673908131,closed_forest→open_forest,SD_yearly
0,31,13,8855.79126595421,0.268903931961323,grassland→open_forest,SD_yearly
0,31,54,8704.81240585023,0.159982986514986,shrubland→open_forest,SD_yearly
0,31,6,7561.60212921745,0.158400036523514,alp_past→shrubland,SD_yearly
0,31,75,12286.3664406531,0.217153557301934,static→shrubland,SD_yearly
0,31,23,7652.00505462831,0.078719007577247,arable→urban,SD_yearly
0,31,15,9099.53764695203,0.0878430103912374,grassland→urban,SD_yearly
0,38,10,17294.9880911517,0.212232116957044,grassland→arable,SNFD_yearly
0,38,45,3901.22980677047,0.30930763644252,open_forest→closed_forest,SNFD_yearly
0,38,53,3839.72098496976,0.0656983098244267,shrubland→closed_forest,SNFD_yearly
0,38,18,5880.6665632363,0.288061247698027,arable→grassland,SNFD_yearly
0,38,42,2758.5892830871,0.096245477535539,open_forest→grassland,SNFD_yearly
0,38,26,1560.18823542821,0.453136440294104,perm_crops→grassland,SNFD_yearly
0,38,5,22698.1839215699,0.30958567462181,alp_past→open_forest,SNFD_yearly
0,38,37,23227.5286310298,0.627539439541776,closed_forest→open_forest,SNFD_yearly
0,38,13,8977.45030062568,0.272598078740453,grassland→open_forest,SNFD_yearly
0,38,54,16224.4715580941,0.29818441724797,shrubland→open_forest,SNFD_yearly
0,38,6,10144.3975831654,0.212504297399307,alp_past→shrubland,SNFD_yearly
0,38,75,15017.2983412319,0.265421007229017,static→shrubland,SNFD_yearly
0,38,23,6179.87125486003,0.0635746224244187,arable→urban,SNFD_yearly
0,38,15,12086.6955355985,0.116679743820274,grassland→urban,SNFD_yearly
0,32,10,927.08800100352,0.0113765819335322,grassland→arable,TN_yearly
0,32,45,586.77577075754,0.046522311108096,open_forest→closed_forest,TN_yearly
0,32,53,65.8328475413887,0.00112641174484517,shrubland→closed_forest,TN_yearly
0,32,18,2706.73553488274,0.132587965493798,arable→grassland,TN_yearly
0,32,42,478.396291421326,0.0166909513501589,open_forest→grassland,TN_yearly
0,32,26,92.7299321470725,0.0269322062605514,perm_crops→grassland,TN_yearly
0,32,5,0,0,alp_past→open_forest,TN_yearly
0,32,37,5239.81347522096,0.141564333587814,closed_forest→open_forest,TN_yearly
0,32,13,0,0,grassland→open_forest,TN_yearly
0,32,54,124.139638348924,0.00228152304288646,shrubland→open_forest,TN_yearly
0,32,6,142.867522948582,0.00299278122101108,alp_past→shrubland,TN_yearly
0,32,75,2054.99946416172,0.0363207825561619,static→shrubland,TN_yearly
0,32,23,3118.36190639732,0.0320797428629264,arable→urban,TN_yearly
0,32,15,2803.14011638559,0.027060305251249,grassland→urban,TN_yearly
0,33,10,0,0,grassland→arable,VHD_yearly
0,33,45,366.035691850829,0.0290210114009425,open_forest→closed_forest,VHD_yearly
0,33,53,0,0,shrubland→closed_forest,VHD_yearly
0,33,18,3777.4913354054,0.185038355013709,arable→grassland,VHD_yearly
0,33,42,0,0,open_forest→grassland,VHD_yearly
0,33,26,393.171526937552,0.114191571309075,perm_crops→grassland,VHD_yearly
0,33,5,0,0,alp_past→open_forest,VHD_yearly
0,33,37,2951.97157870982,0.0797535811697193,closed_forest→open_forest,VHD_yearly
0,33,13,0,0,grassland→open_forest,VHD_yearly
0,33,54,53.7253668102582,0.000987401477847092,shrubland→open_forest,VHD_yearly
0,33,6,0,0,alp_past→shrubland,VHD_yearly
0,33,75,0,0,static→shrubland,VHD_yearly
0,33,23,2001.44055165101,0.0205895595763532,arable→urban,VHD_yearly
